State,Year,HLp,Dr,NPr,LTFr,CLEARr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,CLEAR,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
Georgia,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii,2008,3.7037037037037037,7.876890975482525,11.945748565466875,2.7647365675534687,1.356285863328117,3.0255607720396456,1.98226395409494,98.58575469272306,NA,0,NA,NA,NA,NA,65.93886462882097,47.019867549668874,73.23943661971832,23.144104803493452,81.69014084507043,53.52112676056338,0,0,0,0,0,58,38,19445,19170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,18941,229,71,79,52,53,26,57,1,38,0
Idaho,2008,1.539119281744335,23.94185549380077,42.967079948696025,11.970927746900385,7.097050021376657,1.496365968362548,0,94.78845842113795,NA,0,NA,NA,NA,NA,55.72139303482587,6.428571428571428,80.55555555555556,27.860696517412936,97.22222222222221,0,0,0,0,0,0,35,0,24676,23390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,22385,1005,36,523,29,280,166,35,0,0,0
Illinois,2008,1.1573668151369552,3.1038473678672887,10.159108710646606,6.283683466021348,0.7774231637031062,1.1398309543015468,0.8008043114836507,99.28097634011735,NA,0,NA,NA,NA,NA,30.55235903337169,37.28813559322034,51.515151515151516,61.85270425776754,98.48484848484848,69.1919191919192,0,0,0,0,0,195,137,172317,171078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,169340,1738,198,332,102,1075,133,195,0,137,0
Indiana,2008,1.5759262880609204,16.85205848181933,22.016955586486144,3.358908584772181,1.817491631486317,1.2193298287186685,0,97.29817453300055,NA,0,NA,NA,NA,NA,76.54127481713688,9.351535836177474,42.33576642335766,15.256008359456635,77.37226277372264,0,0,0,0,0,0,106,0,89347,86933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464,85019,1914,137,1327,58,292,158,106,0,0,0
Iowa,2008,2.1063189568706115,7.99899699097292,27.73319959879639,14.568706118355067,5.1905717151454365,1.1534603811434303,0.7271815446339017,98.46913580246913,NA,0,NA,NA,NA,NA,28.84267631103074,26.332288401253916,52.38095238095239,52.53164556962025,54.761904761904766,34.523809523809526,0,0,0,0,0,46,29,40500,39880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,38774,1106,84,234,44,581,207,46,0,29,0
Kansas,2008,1.3410603956128166,4.358446285741654,17.625365199482733,12.261123617031465,1.029742803774127,0.7663202260644666,0.5747401695483499,98.05339657642004,NA,0,NA,NA,NA,NA,24.728260869565215,30.76923076923077,58.92857142857143,69.56521739130434,57.14285714285714,42.857142857142854,0,0,0,0,0,32,24,42587,41758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,41022,736,56,125,33,512,43,32,0,24,0
Kentucky,2008,0.8331856053891155,20.829640134727885,42.77610352774331,21.964190746321574,0,0.03545470661230279,0.03545470661230279,99.16323875821818,NA,0,NA,NA,NA,NA,48.69457107335267,4,27.659574468085108,51.34687111479486,4.25531914893617,4.25531914893617,0,0,0,0,0,2,2,56886,56410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174,53997,2413,47,1127,13,1239,0,2,0,2,0
Louisiana,2008,1.0031847133757963,30.971337579617835,54.50636942675159,20.461783439490446,3.089171974522293,0.7324840764331211,0.07961783439490445,96.94200460011423,NA,0,NA,NA,NA,NA,56.82150160677768,3.2390745501285343,0,37.54016944200993,73.01587301587301,7.936507936507936,0,0,0,0,0,46,5,64781,62800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,59377,3423,63,1881,0,1285,194,41,5,0,5
Maine,2008,1.3659128851115496,8.499013507360752,18.136287752314466,6.829564425557748,2.883593868568827,0.6829564425557748,0.45530429503718317,97.6148148148148,NA,0,NA,NA,NA,NA,46.86192468619247,16.071428571428573,61.111111111111114,37.65690376569037,50,33.33333333333333,0,0,0,0,0,9,6,13500,13178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,12939,239,18,93,11,90,38,5,4,3,3
Maryland,2008,1.8045319925614711,4.738618362146154,23.073214408705834,9.380811350643985,8.967559749294027,1.8045319925614711,0,97.2927695503585,NA,0,NA,NA,NA,NA,20.53731343283582,38.08139534883721,44.274809160305345,40.65671641791045,100,0,0,0,0,0,0,131,0,74615,72595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,70920,1675,131,212,58,681,651,131,0,0,0
Massachusetts,2008,2.6296262546051006,16.376583308382262,18.290222216436465,0.7680591535727769,1.1585977062369006,2.017782522097973,1.3538669825689627,99.05991282593557,NA,0,NA,NA,NA,NA,89.53736654804271,16.05723370429253,83.66336633663366,4.199288256227758,76.73267326732673,51.48514851485149,0,0,0,0,0,155,104,77546,76817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257,75412,1405,202,1055,169,59,89,155,0,104,0
Michigan,2008,1.053740779768177,4.72898301164255,14.272619017022626,8.601266202335363,0.9509368012542085,0.2998449373324081,0.18847396060894223,97.61904761904762,NA,0,NA,NA,NA,NA,33.13325330132052,22.282608695652172,53.65853658536586,60.26410564225691,28.455284552845526,17.88617886178862,0,0,0,0,0,35,22,119574,116727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,115061,1666,123,428,66,1004,111,35,0,22,0
Minnesota,2008,1.5242148855400897,4.70205912803405,11.762337512941448,5.104681927988036,1.9699758426320029,0.6326929713562637,0.445760957091913,96.27999058575958,NA,0,NA,NA,NA,NA,39.97555012224939,32.415902140672785,53.77358490566038,43.39853300733496,41.509433962264154,29.245283018867923,0,0,0,0,0,44,31,72231,69544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,68726,818,106,220,57,355,137,44,0,31,0
Mississippi,2008,1.9994943807313095,9.307991082714715,12.042931672450646,0.4596538806278872,2.298269403139436,1.7007193583231826,0.9422904552871688,98.58392242160593,NA,0,NA,NA,NA,NA,77.29007633587787,21.48148148148148,48.275862068965516,3.816793893129771,85.0574712643678,47.12643678160919,0,0,0,0,0,74,41,44136,43511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,42987,524,87,317,42,20,100,74,0,41,0
Missouri,2008,0.763903672999136,4.633514082125906,15.979362077817992,8.891337833268631,2.467033173456226,0.5760585075075452,0.400736353048727,97.9250720461095,NA,0,NA,NA,NA,NA,28.996865203761757,16.486486486486488,85.24590163934425,55.64263322884012,75.40983606557377,52.459016393442624,0,0,0,0,0,46,32,81545,79853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,78577,1276,61,308,52,710,197,46,0,32,0
Montana,2008,0.8262414277451872,3.1397174254317113,21.564901264149384,18.342559695943155,0.16524828554903742,0.7436172849706684,0.24787242832355616,96.43056330172894,NA,0,NA,NA,NA,NA,14.559386973180077,26.31578947368421,70,85.0574712643678,90,30,0,0,0,0,0,9,3,12551,12103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,11842,261,10,27,7,222,2,4,5,0,3
Nebraska,2008,1.5982753493904251,4.571810883140053,10.072851620576866,4.051442164733869,1.4867677668748143,1.263752601843592,1.0407374368123699,99.33906878853892,NA,0,NA,NA,NA,NA,45.38745387453875,34.959349593495936,20.930232558139537,40.22140221402214,79.06976744186046,65.11627906976744,0,0,0,0,0,34,28,27083,26904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,26633,271,43,79,9,109,40,34,0,28,0
Nevada,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,2008,1.9443613520789709,10.02093927609931,20.640143583607536,9.647023631468741,1.0469638049655998,0.6730481603350285,0.6730481603350285,98.1143150634676,NA,0,NA,NA,NA,NA,48.55072463768116,19.402985074626866,84.61538461538461,46.73913043478261,34.61538461538461,34.61538461538461,0,0,0,0,0,9,9,13629,13372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,13096,276,26,107,22,129,14,9,0,9,0
New Jersey,2008,0.9744080011766436,3.980364759523459,14.43226945138991,9.449919105750844,1.0111781144285925,0.6434769819091043,0.41366377408442423,99.16047582152136,NA,0,NA,NA,NA,NA,27.579617834394902,24.480369515011546,57.54716981132076,65.47770700636943,66.0377358490566,42.45283018867924,0,0,0,0,0,70,45,109705,108784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,107214,1570,106,326,61,1028,110,70,0,45,0
New Mexico,2008,2.2147167930900835,22.811582968827864,60.73860805049554,18.160677703338685,19.82171529815625,2.2147167930900835,1.1073583965450418,60.778705074707226,NA,0,NA,NA,NA,NA,37.55697356426618,9.70873786407767,32.5,29.899726526891524,100,50,0,0,0,0,0,40,20,29716,18061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,16964,1097,40,371,13,328,358,32,8,12,8
New York,2008,NA,NA,10.623318549417908,NA,10.623318549417908,0,0,99.01721678686943,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,248885,246439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243821,2618,NA,NA,NA,NA,2618,NA,NA,NA,NA
North Carolina,2008,1.4638832553103889,2.866771374982845,12.17615395172235,7.677762698424801,1.6392442702694459,1.3190198081702984,0.4574635172844966,99.16979191870313,NA,0,NA,NA,NA,NA,23.544145272385723,51.06382978723404,41.14583333333333,63.055729492798996,90.10416666666666,31.25,0,0,0,0,0,173,60,132256,131158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,129561,1597,192,183,79,1007,215,173,0,60,0
North Dakota,2008,0.5917743367195976,1.9725811223986587,35.506460203175855,26.53121609626196,7.101292040635171,0,0,98.49426850592579,NA,0,NA,NA,NA,NA,5.555555555555555,30,50,74.72222222222223,0,0,0,0,0,0,0,0,0,10294,10139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9779,360,6,13,3,269,72,0,0,0,0
Ohio,2008,1.3085125609976505,17.921561539851798,28.527019699981928,8.111332007952287,2.501355503343575,0.9036688957166095,0.6361829025844931,92.61367060131094,NA,0,NA,NA,NA,NA,62.823112012164216,7.301331181928197,61.87845303867403,28.43385707045109,69.06077348066299,48.61878453038674,0,0,0,0,0,125,88,149357,138325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2478,134379,3946,181,2297,112,1122,346,125,0,88,0
Oklahoma,2008,1.5100037750094375,32.04983012457531,49.20724801812004,9.229898074745186,7.946394865987164,1.3212533031332578,0.8305020762551907,99.24879638822802,NA,0,NA,NA,NA,NA,65.13233601841196,4.7114252061248525,47.5,18.757192174913694,87.5,55.00000000000001,0,0,0,0,0,70,44,53381,52980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697,50373,2607,80,1617,38,489,421,63,7,41,3
Oregon,2008,2.6046711871703803,18.211172102034226,24.10935313744484,4.714239586696803,1.205467656872242,1.3130986976644063,0.4735765794855236,98.48211825062009,NA,0,NA,NA,NA,NA,75.53571428571428,14.30260047281324,24.793388429752067,19.553571428571427,50.413223140495866,18.181818181818183,0,0,0,0,0,61,22,47171,46455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,45335,1120,121,724,30,219,56,61,0,22,0
Pennsylvania,2008,1.3161413831449444,10.634703903379737,13.281063048098986,0.8938500302642136,1.7595473036697118,1.2387213017834773,0.9712701116256809,95.70131479685311,NA,0,NA,NA,NA,NA,80.07419183889772,12.375909993381866,48.1283422459893,6.7302596714361425,94.11764705882352,73.79679144385027,0,0,0,0,0,176,138,148464,142082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,140195,1887,187,1323,90,127,250,143,33,117,21
Rhode Island,2008,1.0262077676034103,6.078307546574044,10.577833912219766,3.3943795389958953,1.1840858856962426,1.0262077676034103,0.5525734133249132,98.87605369965658,NA,0,NA,NA,NA,NA,57.46268656716418,16.883116883116884,69.23076923076923,32.08955223880597,100,53.84615384615385,0,0,0,0,0,13,7,12812,12668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,12534,134,13,63,9,43,15,13,0,7,0
South Carolina,2008,1.440162984298711,17.721029892163404,31.841652323580035,7.288629737609329,6.8495556570304545,0.9835259404966806,0.8605851979345955,94.26352995712134,NA,0,NA,NA,NA,NA,55.65361279646994,8.126858275520316,54.87804878048781,22.890237175951462,68.29268292682927,59.756097560975604,0,0,0,0,0,56,49,60403,56938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,55125,1813,82,926,45,415,390,56,0,49,0
South Dakota,2008,0.6422091996467849,2.167456048807899,24.323673436621977,17.901581440154132,4.334912097615798,0,0,98.61462951234958,NA,0,NA,NA,NA,NA,8.91089108910891,29.629629629629626,50,73.5973597359736,0,0,0,0,0,0,0,0,0,12632,12457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,12154,303,8,18,4,223,54,0,0,0,0
Tennessee,2008,0.8787037362482865,29.208112192893044,41.87316204468501,10.696753482595808,1.9800124190128054,0.18745679706630114,0.128876547983082,93.91318699455356,NA,0,NA,NA,NA,NA,69.75377728035814,3.0084235860409145,41.333333333333336,25.545607162842753,21.333333333333336,14.666666666666666,0,0,0,0,0,16,11,90885,85353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2492,81779,3574,75,2417,31,913,169,16,0,11,0
Texas,2008,0.8891042210545034,2.2987854063206288,16.90844288214086,14.225667536872054,0.38656705263239277,0.23451734526365162,0.11081588842128592,98.0212901400481,NA,0,NA,NA,NA,NA,13.595488492607835,38.67713004484305,49.56521739130435,84.13351623228166,26.3768115942029,12.46376811594203,0,0,0,0,0,91,43,395864,388031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891,381470,6561,345,546,171,5520,150,63,28,29,14
Utah,2008,1.2027645633246566,3.464680010771026,14.038237142087784,8.329593393770757,2.2619154474463694,0.9155372049187684,0.5205995871106723,98.092906952173,NA,0,NA,NA,NA,NA,24.680306905370845,34.715025906735754,64.17910447761194,59.33503836317136,76.11940298507463,43.28358208955223,0,0,0,0,0,51,29,56788,55705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,54923,782,67,125,43,464,126,51,0,29,0
Vermont,2008,0.8707767328456983,1.0449320794148382,13.932427725531173,10.449320794148381,2.6123301985370952,0.8707767328456983,0.8707767328456983,96.39080073862682,NA,0,NA,NA,NA,NA,7.5,83.33333333333334,0,75,100,100,0,0,0,0,0,5,5,5957,5742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5662,80,5,0,0,60,15,5,0,5,0
Virginia,2008,1.3070353882288195,25.649341077272325,27.408433817820885,1.2284167182601688,0.5405033560344743,0.7861866996865081,0.5208486885423116,96.92065911039145,NA,0,NA,NA,NA,NA,93.58192900681249,5.095785440613026,11.278195488721805,4.481893151667264,60.150375939849624,39.849624060150376,0,0,0,0,0,80,53,104990,101757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609,98968,2789,133,2476,15,125,55,37,43,27,26
Washington,2008,1.5893465618340097,4.6596751471951645,23.033484642336823,16.290802258798596,2.095047740599376,0.6020252128159127,0.3973366404585024,95.52250822349504,NA,0,NA,NA,NA,NA,20.23000522739153,34.10852713178294,43.93939393939394,70.72660742289597,37.878787878787875,25,0,0,0,0,0,50,33,86946,83053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,81140,1913,132,254,58,1353,174,50,0,33,0
West Virginia,2008,0.5760645192261533,1.2001344150544861,1.2001344150544861,0,0.04800537660217945,0.0960107532043589,0.0960107532043589,96.14159782157198,NA,0,NA,NA,NA,NA,100,48,25,0,16.666666666666664,16.666666666666664,0,0,0,0,0,2,2,21667,20831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,20806,25,12,12,3,0,1,2,0,2,0
Wisconsin,2008,1.4238867794269936,5.681164422966287,10.916465308940284,1.596479116327235,3.653204464388448,0.6040731791508458,0.3595673685421701,98.12162181233153,NA,0,NA,NA,NA,NA,52.042160737812914,25.063291139240505,49.494949494949495,14.624505928853754,42.42424242424242,25.252525252525253,0,0,0,0,0,42,25,70859,69528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,68769,759,99,295,49,111,254,42,0,25,0
Wyoming,2008,3.4397358282883874,4.678040726472207,7.2922399559713815,1.2383048981838194,1.5134837644468906,1.6510731975784259,1.2383048981838194,98.33581382762819,NA,0,NA,NA,NA,NA,64.15094339622641,73.52941176470588,60,16.9811320754717,48,36,0,0,0,0,0,12,9,7391,7268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7215,53,25,8,15,9,11,12,0,9,0
US,2008,1.197988065627524,8.63177883497286,20.534827498879288,7.964227024353083,3.939117147216303,0.7851638604766479,0.4145972511286176,96.8901864817282,NA,0,NA,NA,NA,NA,42.03482515469852,13.87880862718247,50.616674888998524,38.78399769751043,65.5402072027627,34.60779477059694,0,0,0,0,0,2657,1403,3492621,3384007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29209,3314517,69490,4054,25155,2052,26951,13330,2476,181,1282,121
State average,2008,1.472025124368747,9.817446070104836,22.386934246057752,8.801552833467952,4.579797590438325,0.8976796155258212,0.49732961134018644,96.02324910673951,NA,0,NA,NA,NA,NA,46.925698090569185,26.59699796911377,48.860748077566114,41.49875877015761,61.66990490374686,34.221040719388895,0,0,0,0,0,55.104166666666664,29.020833333333332,72664.45833333333,70411.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.4565217391304,68966.64583333333,1444.9166666666667,87.80434782608695,546.6521739130435,44.32608695652174,583.5652173913044,277.6458333333333,54.75555555555555,4.022222222222222,28.266666666666666,2.688888888888889
State median,2008,1.387850861630831,5.20989139255622,18.213254984375467,8.46542979805306,1.89373373705916,0.8211388938891405,0.4563839061608399,97.97318109307881,NA,0,NA,NA,NA,NA,47.70632466193681,24.771830327126025,50,40.4390593159663,68.67672820374614,34.569597069597066,0,0,0,0,0,45,22,56837,55743.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,52576.5,1100.5,73,244,36.5,310,110.5,44,0,24,0
State SD,2008,0.6710543454946829,8.687414293692132,15.608006506994967,6.419390344824135,12.082734857587178,0.6311607533896428,0.43648422911716983,6.836086170541134,NA,0,NA,NA,NA,NA,26.713439899390423,18.64455862086344,20.323226104353537,25.623111869617695,29.935456084961817,24.21022386254402,0,0,0,0,0,53.85253291553183,34.075316818953524,73162.42385732637,71757.6735971918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.5779646905227,70679.96675621127,1401.4246525366923,71.86735298534914,704.7741077786336,41.35701168434365,873.8567808456668,746.719107220816,51.22461923881539,11.06075965024121,31.822233508265025,7.609271325232798
Alabama,2009,NA,NA,59.70863071150026,NA,59.70863071150026,0.16555073210212642,0,88.66056721626954,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,0,61317,54364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51118,3246,NA,NA,NA,NA,3246,6,3,0,0
Alaska,2009,1.7966903073286051,2.931442080378251,21.37115839243499,16.926713947990542,1.607565011820331,0,0,95.27027027027027,NA,1.475177304964539,100,NA,0,NA,13.716814159292035,61.29032258064516,31.57894736842105,79.20353982300885,0,0,156,156,0,0,0,0,0,11100,10575,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,30,10349,226,19,11,6,179,17,0,0,0,0
Arizona,2009,1.25161894189223,3.8636932554064494,10.578900969732588,6.530185783785549,0.19590557351356647,1.1210152262165192,0.48976393378391614,98.44638973117185,NA,0.6399582068109838,100,NA,0,NA,36.522633744855966,32.3943661971831,57.391304347826086,61.72839506172839,89.56521739130436,39.130434782608695,588,588,0,0,0,103,45,93331,91881,NA,NA,NA,NA,NA,NA,588,NA,NA,NA,354,90909,972,115,239,66,600,18,66,37,45,0
Arkansas,2009,1.0807676086039646,2.398776887389287,16.738717840573596,13.021931674398989,1.344369464361029,0.31632222690847744,0.31632222690847744,97.81353135313532,NA,0,NA,NA,NA,NA,14.330708661417324,45.05494505494506,43.90243902439025,77.79527559055119,29.268292682926827,29.268292682926827,0,0,0,0,0,12,12,38784,37936,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,90,37301,635,41,49,18,494,51,12,0,12,0
California,2009,1.8018470865949923,3.972956827202478,5.361075076317504,0.8313242996092776,0.5587272618304214,1.5563164213615543,1.2334532631412072,97.9825609920117,NA,0.08023246147391865,100,NA,0,NA,74.10746483952398,45.352798053527984,66.52360515021459,15.506671474936892,86.37339055793991,68.45493562231759,415,415,0,0,0,805,638,527897,517247,NA,NA,NA,NA,NA,NA,415,NA,NA,NA,2054,514474,2773,932,1122,620,430,289,805,0,638,0
Colorado,2009,1.9927031897903265,2.153877712493956,3.238142683409281,0.9230904482116954,0.17582675204032294,1.6117452270362935,1.3333528696391157,97.77653615277718,NA,0,NA,NA,NA,NA,66.51583710407239,92.51700680272108,91.91176470588235,28.50678733031674,80.88235294117648,66.91176470588235,0,0,0,0,0,110,91,69801,68249,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,146,68028,221,136,10,125,63,12,110,0,91,0
Connecticut,2009,1.9708216022523675,12.362426414128487,15.868953160993089,2.7386741745584846,0.7934476580496544,1.177373944202713,0.9982083439979523,98.9589929333097,NA,0,NA,NA,NA,NA,77.90322580645162,15.942028985507244,57.14285714285714,17.258064516129032,59.74025974025974,50.649350649350644,0,0,0,0,0,46,39,39481,39070,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,482,38450,620,77,405,44,107,31,46,0,39,0
Delaware,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
District of Columbia,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,2009,1.0629262018589074,1.0871939233625354,8.187929235324095,6.814376198218749,0.2912126580435363,0.7911277210182736,0.417404809862402,95.71137238870797,NA,0,NA,NA,NA,NA,13.278008298755188,97.76785714285714,49.77168949771689,83.22465915826912,74.42922374429224,39.26940639269406,0,0,0,0,0,163,86,215267,206035,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,223,204348,1687,219,4,109,1404,60,163,0,86,0
Georgia,2009,1.4712935189926923,3.446566033441445,4.657741361231009,0.3088903520537144,0.9104136692109477,1.2680761821152486,0.5121076889311581,98.95989188667407,NA,0,NA,NA,NA,NA,73.99650959860384,42.68867924528302,42.5414364640884,6.631762652705062,86.1878453038674,34.806629834254146,0,0,0,0,0,156,63,124314,123021,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,423,122448,573,181,242,77,38,112,53,103,26,37
Hawaii,2009,3.1540594920876615,6.743161672739138,11.202349230518246,1.305128065691446,3.208439828158138,2.3927347871009843,1.7401707542552611,97.4251655629139,NA,0.3371580836369569,100,NA,0,NA,60.19417475728155,46.774193548387096,77.58620689655173,11.650485436893204,75.86206896551724,55.172413793103445,62,62,0,0,0,44,32,18875,18389,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,123,18183,206,58,65,45,24,59,44,0,32,0
Idaho,2009,1.9387709094188197,23.129987826322196,41.02980296677037,11.271923891969882,6.67297894404617,1.5780693448757834,1.3526308670363856,99.27487578890829,NA,0.8747012940168627,100,NA,0,NA,56.37362637362637,8.382066276803119,74.4186046511628,27.472527472527474,81.3953488372093,69.76744186046511,194,194,0,0,0,35,30,22341,22179,NA,NA,NA,NA,NA,NA,194,NA,NA,NA,512,21269,910,43,469,32,250,148,35,0,30,0
Illinois,2009,1.1085205467898087,3.1930211402097757,9.723653057167127,6.506533644201052,0.030122840945375238,1.0542994330881335,0.7892184327688313,99.2596800717596,NA,0.5054612710633966,100,NA,0,NA,32.83767038413878,34.71698113207547,51.08695652173913,66.91449814126395,95.1086956521739,71.19565217391305,839,839,0,0,0,175,131,167225,165987,NA,NA,NA,NA,NA,NA,839,NA,NA,NA,529,164373,1614,184,345,94,1080,5,175,0,131,0
Indiana,2009,1.541635756676558,16.784124629080118,23.02021513353116,5.227652077151335,1.0200296735905046,1.054803412462908,0.6954747774480713,98.53801169590643,NA,0,NA,NA,NA,NA,72.9103726082578,9.185082872928177,39.097744360902254,22.70896273917422,68.42105263157895,45.11278195488722,0,0,0,0,0,91,60,87552,86272,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1447,84286,1986,133,1314,52,451,88,86,5,60,0
Iowa,2009,1.661002223187591,6.490685610609971,21.77190606393581,13.262463905143997,2.044310428538574,1.1243707356962156,0.741062530345233,98.64633224098816,NA,1.0425983185546726,100,NA,0,NA,29.812206572769952,25.590551181102363,58.46153846153847,60.91549295774647,67.6923076923077,44.61538461538462,408,408,0,0,0,44,29,39670,39133,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,253,38281,852,65,188,38,519,80,44,0,29,0
